kernel,pair_type,similarity
Linear,Different class,2.925027503733988
Linear,Different class,8.327094926313572
Linear,Different class,3.480185148856444
Linear,Same class,-6.937692752100053
Linear,Same class,-0.38428205426565765
Linear,Same class,2.3137896672651794
Linear,Same class,2.5174306477774406
Linear,Same class,5.572854013804638
Linear,Different class,-12.356049624695443
Linear,Same class,-2.8326814885887757
Linear,Different class,6.530175241610239
Linear,Different class,-3.961402767291179
Linear,Different class,-2.5609522405720817
Linear,Different class,2.313057228044856
Linear,Same class,6.273558196402585
Linear,Same class,-6.075686910385993
Linear,Different class,-3.6006324212950322
Linear,Different class,7.27203778896382
Linear,Different class,7.484574010960467
Linear,Different class,-7.119331241539735
Linear,Same class,5.500728925843542
Linear,Different class,-0.7508020557549099
Linear,Same class,4.231809165798042
Linear,Same class,10.89440454096182
Linear,Different class,-22.197381335336786
Linear,Different class,-0.6115946619389153
Linear,Different class,-0.8963597677294688
Linear,Same class,-13.036020491332176
Linear,Same class,-19.182162217234968
Linear,Different class,-10.49325121017558
Linear,Same class,9.573951580986185
Linear,Same class,-6.992730125315425
Linear,Same class,-2.4968815112612575
Linear,Same class,-11.84956252135269
Linear,Same class,-1.4681910221318883
Linear,Same class,-13.31528390868
Linear,Same class,-7.790811946387816
Linear,Different class,-2.6223361399869987
Linear,Same class,-7.9185056015534645
Linear,Different class,-1.955089908911171
Linear,Same class,11.869789496949185
Linear,Different class,1.2636121490444912
Linear,Different class,-8.23848860256586
Linear,Same class,4.136069335653462
Linear,Same class,0.5141176648155443
Linear,Different class,-3.34850868297409
Linear,Same class,11.697859647372505
Linear,Different class,-7.484715165304403
Linear,Same class,10.60982586221113
Linear,Same class,0.39712636876152074
Linear,Different class,4.21374653488318
Linear,Different class,-4.450586938316641
Linear,Different class,-11.766722358639537
Linear,Same class,-6.737469342804287
Linear,Different class,5.84386831961632
Linear,Different class,2.6180062472461323
Linear,Different class,7.125824117655917
Linear,Different class,4.184871979511813
Linear,Different class,11.979266960240887
Linear,Same class,-19.771740424986604
Linear,Different class,3.576755248724372
Linear,Same class,-3.2367135145915777
Linear,Same class,4.662724725457925
Linear,Different class,4.598434419409248
Linear,Same class,16.626367231760753
Linear,Different class,-5.737158709891995
Linear,Different class,-6.138103804376934
Linear,Same class,3.8474491742352135
Linear,Different class,4.976173880975152
Linear,Same class,3.3938451286349878
Linear,Different class,-9.534810074988838
Linear,Same class,6.304305170492727
Linear,Same class,-7.2390987896864365
Linear,Different class,4.705548881256269
Linear,Different class,-11.73686247102001
Linear,Different class,1.9417011153414812
Linear,Same class,-0.5365325431200413
Linear,Same class,-2.506173099186177
Linear,Same class,-4.276743492668356
Linear,Different class,-6.018025011232274
Linear,Different class,0.7340050909888818
Linear,Same class,-8.930073026209989
Linear,Same class,-0.3478854245898674
Linear,Different class,-9.096805542837155
Linear,Same class,4.971916885062791
Linear,Different class,-1.9242806354496251
Linear,Same class,0.39806136369558404
Linear,Different class,2.879725399463582
Linear,Different class,-4.052735747018308
Linear,Different class,-5.41311067108057
Linear,Different class,-1.9571672601101826
Linear,Different class,2.7808369644610824
Linear,Same class,1.4297671672906265
Linear,Same class,-3.876142034384638
Linear,Same class,0.21268789408836009
Linear,Same class,8.7595081424295
Linear,Different class,-4.507585217618427
Linear,Different class,2.4337967638951783
Linear,Different class,-7.107234486786711
Linear,Different class,7.206216055255366
Linear,Same class,-2.419365545711867
Linear,Same class,-19.117214727203187
Linear,Same class,0.09039748925208488
Linear,Same class,-1.334846646131672
Linear,Same class,4.298123922938974
Linear,Different class,1.9724210773814057
Linear,Different class,-3.424376885775221
Linear,Different class,5.061725700738058
Linear,Same class,-3.466036418786104
Linear,Same class,8.92627943220798
Linear,Different class,6.642519214724743
Linear,Same class,-4.016820796763119
Linear,Same class,10.731744111587398
Linear,Different class,7.5432993427747705
Linear,Same class,-1.197402697054485
Linear,Different class,-7.868973564960327
Linear,Same class,-0.10386294484658327
Linear,Same class,8.8280430193774
Linear,Same class,6.374439337549534
Linear,Same class,-5.561721220725175
Linear,Different class,-4.152938087143032
Linear,Different class,-7.477993876536724
Linear,Different class,11.646592670524575
Linear,Same class,-13.62974169292126
Linear,Same class,-16.482245007719516
Linear,Same class,12.99139086240252
Linear,Same class,1.7650651402439188
Linear,Different class,3.3696841131355213
Linear,Same class,5.742895004060196
Linear,Different class,-1.463091029934566
Linear,Same class,1.3277715426370675
Linear,Different class,3.155571260399208
Linear,Different class,1.7862561965092065
Linear,Same class,3.884246127239275
Linear,Same class,3.1438363451771867
Linear,Same class,2.509169596254788
Linear,Same class,-13.408214004520664
Linear,Different class,1.3647483830900689
Linear,Same class,2.4649262836868835
Linear,Same class,3.576702968645342
Linear,Different class,0.6171461006900204
Linear,Same class,-0.5208842975722088
Linear,Different class,-0.3557410924948675
Linear,Different class,0.6149772385941439
Linear,Same class,-3.8249575484046336
Linear,Different class,5.976808256956397
Linear,Same class,-19.22097404714265
Linear,Different class,-1.2338434000646576
Linear,Same class,3.088708645896543
Linear,Different class,5.128392928724605
Linear,Same class,-7.106644557893288
Linear,Different class,1.3158583750885826
Linear,Same class,2.1329604109013616
Linear,Same class,4.267343499951613
Linear,Same class,1.9001268828258582
Linear,Same class,2.002389419204949
Linear,Same class,4.421862081705973
Linear,Different class,4.766812718604253
Linear,Same class,5.659974971025833
Linear,Same class,4.738557276157206
Linear,Same class,9.750711154247607
Linear,Different class,0.19587028880143964
Linear,Different class,5.80866038864453
Linear,Same class,-3.8813778554842764
Linear,Different class,-6.320849143648068
Linear,Different class,2.31191817246299
Linear,Different class,0.7636205362894171
Linear,Same class,-0.9885406966499716
Linear,Different class,-5.031392893013365
Linear,Same class,3.4830571967916386
Linear,Same class,15.277687334683757
Linear,Same class,-4.478749732344557
Linear,Same class,-1.1500848796314476
Linear,Different class,-7.122155344469752
Linear,Same class,-3.368582190969476
Linear,Different class,-4.106614902497292
Linear,Same class,4.4668214282704755
Linear,Different class,-4.062937900078745
Linear,Different class,6.381750798424746
Linear,Same class,-3.107762506628237
Linear,Same class,-4.495823224945653
Linear,Different class,-16.48139785918933
Linear,Different class,2.9057817731231466
Linear,Different class,7.143300622573252
Linear,Different class,4.319952053308173
Linear,Same class,13.301541057844025
Linear,Same class,-3.755485186269882
Linear,Different class,-1.5933714203664846
Linear,Different class,6.615207291912232
Linear,Same class,1.9406452130774607
Linear,Same class,-3.9323303168785606
Linear,Same class,-9.57039472369588
Linear,Different class,-3.9608395102644667
Linear,Same class,2.451053481043797
Linear,Different class,6.289606354281208
Linear,Same class,4.843225237993988
Linear,Different class,-12.623281030109464
Linear,Same class,-0.31108207213052674
Linear,Different class,0.5934032999817518
Linear,Same class,-4.8771592822606555
Linear,Different class,1.6989426011241016
Linear,Same class,-2.00594515236796
Linear,Different class,-0.7167810953341492
Linear,Different class,2.2930177480397056
Linear,Same class,-9.647098154883352
Linear,Same class,1.2108262163115626
Linear,Same class,0.30607890354383605
Linear,Different class,9.176350951007384
Linear,Different class,3.2143147171880404
Linear,Different class,-5.527029311018483
Linear,Different class,7.995905093762873
Linear,Same class,-4.84966417316012
Linear,Same class,15.166357525570328
Linear,Different class,-5.5362798124215935
Linear,Different class,-3.1811540661284443
Linear,Different class,6.841078885490122
Linear,Different class,8.401396275578758
Linear,Different class,12.778566967099197
Linear,Same class,-1.7460192402102548
Linear,Same class,-6.863046822022363
Linear,Same class,-10.959361532728964
Linear,Different class,2.0657504283345838
Linear,Different class,25.10025326751945
Linear,Same class,1.5578108967538447
Linear,Same class,-1.8671195650825334
Linear,Different class,-2.8347130773458478
Linear,Different class,0.1220089981176786
Linear,Different class,13.187811877481778
Linear,Different class,-11.573094395658435
Linear,Same class,8.192859170377499
Linear,Different class,-3.2544593133803037
Linear,Different class,2.1197838315890967
Linear,Different class,-2.3735744263137355
Linear,Different class,-1.398000760451722
Linear,Different class,1.0462674735378827
Linear,Same class,-10.67727517569302
Linear,Different class,-11.1944944970178
Linear,Same class,1.2584128030148867
Linear,Same class,5.5905282698807826
Linear,Same class,2.000755358288275
Linear,Same class,-4.496520791868472
Linear,Same class,-0.23176773803092657
Linear,Different class,-0.35984752465726755
Linear,Same class,-6.502873083765422
Linear,Different class,6.202798726269655
Linear,Different class,6.116234816995391
Linear,Same class,5.812877781564807
Linear,Same class,5.129131057182436
Linear,Same class,-4.878250349111139
Linear,Same class,-6.907764779376663
Linear,Different class,-2.965463872104462
Linear,Same class,-6.857133274770839
Linear,Same class,-9.434105758478607
Linear,Different class,-4.872670784268069
Linear,Different class,9.61750555788971
Linear,Different class,20.96911881738584
Linear,Different class,0.2545943362345595
Linear,Same class,3.8536341870911777
Linear,Different class,-1.9845769758158749
Linear,Different class,-4.072283413775721
Linear,Same class,7.039689798976269
Linear,Same class,-6.966343481701956
Linear,Different class,3.5205972774479655
Linear,Different class,-11.087269901658189
Linear,Same class,1.1612199043614055
Linear,Different class,-2.8727773418570877
Linear,Different class,8.013143184841006
Linear,Same class,-1.8061749130104516
Linear,Same class,3.4426109427735256
Linear,Different class,2.447155010388812
Linear,Same class,-13.158419455022523
Linear,Different class,-5.77048137844929
Linear,Same class,2.7991821461500996
Linear,Same class,6.4204129448774365
Linear,Same class,4.208383478394851
Linear,Different class,4.132892647223986
Linear,Same class,-8.744780716195372
Linear,Same class,2.10394780982023
Linear,Same class,12.223801392906122
Linear,Same class,-7.583815182124193
Linear,Different class,-7.143445142836595
Linear,Same class,7.40177988266205
Linear,Same class,3.7724602741824484
Linear,Same class,-9.289410791061526
Linear,Same class,-0.5696296457366686
Linear,Different class,3.603298197811883
Linear,Same class,-8.783352275540125
Linear,Same class,-2.0221167346227134
Linear,Different class,18.90225903613563
Linear,Different class,1.4154114581794695
Linear,Different class,-1.0184324962587195
Linear,Same class,-2.8127372170649156
Linear,Different class,2.66401809301371
Linear,Different class,-0.08388423080145493
Linear,Same class,-8.024448858479094
Linear,Different class,0.8915631556243417
Linear,Different class,-1.09564751148769
Linear,Different class,8.140195404812319
Linear,Different class,7.271851897669134
Linear,Same class,7.035734985170999
Linear,Different class,9.71586585468366
Linear,Same class,2.8740517873661493
Linear,Different class,7.417280492526308
Linear,Different class,-6.519713099508855
Linear,Same class,-9.89931252729896
Linear,Different class,-21.483803962361566
Linear,Same class,-0.23437045016832758
Linear,Different class,5.302366981770544
Linear,Different class,-7.105641459284264
Linear,Different class,-3.627161192694874
Linear,Same class,-1.1532226824714038
Linear,Different class,0.1453960252717372
Linear,Different class,-4.772925873441006
Linear,Same class,3.241601469852278
Linear,Different class,4.0328675455297684
Linear,Same class,4.2831502053587975
Linear,Same class,-1.1073954670318213
